Round0, ROCAUC0.655172413793, LOGLOSS0.557534282282, F1 SCORE0.5670995671,
Round1, ROCAUC0.522486772487, LOGLOSS0.679554858628, F1 SCORE0.542276806802,
Round2, ROCAUC0.582589285714, LOGLOSS0.842105681214, F1 SCORE0.614260666277,
Round3, ROCAUC0.780864197531, LOGLOSS0.656462688072, F1 SCORE0.741520467836,
Round4, ROCAUC0.552040816327, LOGLOSS0.63456939617, F1 SCORE0.551757342321,
Round5, ROCAUC0.425595238095, LOGLOSS1.10491101498, F1 SCORE0.345689655172,
Round6, ROCAUC0.730053191489, LOGLOSS0.523966127092, F1 SCORE0.65008675535,
Round7, ROCAUC0.581300813008, LOGLOSS0.606198989568, F1 SCORE0.491891891892,
Round8, ROCAUC0.871428571429, LOGLOSS0.40401350773, F1 SCORE0.595404595405,
Round9, ROCAUC0.583448275862, LOGLOSS1.18486142689, F1 SCORE0.325,
Round10, ROCAUC0.8, LOGLOSS0.469572346944, F1 SCORE0.628571428571,
Round11, ROCAUC0.352941176471, LOGLOSS0.673079727934, F1 SCORE0.380952380952,
Round12, ROCAUC0.655032467532, LOGLOSS0.689364173412, F1 SCORE0.557165861514,
Round13, ROCAUC0.455555555556, LOGLOSS0.552215902515, F1 SCORE0.5,
Round14, ROCAUC0.778142076503, LOGLOSS0.483545435102, F1 SCORE0.693548387097,
Round15, ROCAUC0.517532467532, LOGLOSS1.52196470491, F1 SCORE0.364276960784,
Round16, ROCAUC0.746963562753, LOGLOSS0.59792698792, F1 SCORE0.647824800237,
Round17, ROCAUC0.541795665635, LOGLOSS0.94023522433, F1 SCORE0.56688172043,
Round18, ROCAUC0.7734375, LOGLOSS0.559498205351, F1 SCORE0.73828881146,
Round19, ROCAUC0.712857142857, LOGLOSS0.586319531386, F1 SCORE0.746753246753,
Round20, ROCAUC0.675084175084, LOGLOSS0.644318577121, F1 SCORE0.661988304094,
Round21, ROCAUC0.62962962963, LOGLOSS0.735224397605, F1 SCORE0.435736677116,
Round22, ROCAUC0.64205955335, LOGLOSS0.669814260382, F1 SCORE0.45981045981,
Round23, ROCAUC0.632464255677, LOGLOSS0.743661389393, F1 SCORE0.52380952381,
Round24, ROCAUC0.724376731302, LOGLOSS0.670296829782, F1 SCORE0.532307692308,
Round25, ROCAUC0.569444444444, LOGLOSS0.843874441629, F1 SCORE0.51875,
Round26, ROCAUC0.789473684211, LOGLOSS0.659419090965, F1 SCORE0.54693877551,
Round27, ROCAUC0.527118644068, LOGLOSS0.799595036367, F1 SCORE0.493311343229,
Round28, ROCAUC0.619318181818, LOGLOSS0.697357899878, F1 SCORE0.558974358974,
Round29, ROCAUC0.55652173913, LOGLOSS1.34569643585, F1 SCORE0.30155210643,
Round30, ROCAUC0.579365079365, LOGLOSS0.624361471338, F1 SCORE0.543939393939,
Round31, ROCAUC0.69415081043, LOGLOSS0.730181745719, F1 SCORE0.625088090204,
Round32, ROCAUC0.682823129252, LOGLOSS0.581356058695, F1 SCORE0.547474747475,
Round33, ROCAUC0.487654320988, LOGLOSS0.484605497697, F1 SCORE0.467289719626,
Round34, ROCAUC0.623397435897, LOGLOSS0.640229169463, F1 SCORE0.429906542056,
Round35, ROCAUC0.799450549451, LOGLOSS0.66675621562, F1 SCORE0.672900837717,
Round36, ROCAUC0.551111111111, LOGLOSS1.22426056169, F1 SCORE0.333333333333,
Round37, ROCAUC0.502666666667, LOGLOSS0.570628074041, F1 SCORE0.424778761062,
Round38, ROCAUC0.529100529101, LOGLOSS0.693114844004, F1 SCORE0.534377127297,
Round39, ROCAUC0.702380952381, LOGLOSS0.724266164206, F1 SCORE0.525641025641,
Round40, ROCAUC0.582908163265, LOGLOSS0.576557218398, F1 SCORE0.507575757576,
Round41, ROCAUC0.7, LOGLOSS0.537403758172, F1 SCORE0.536507936508,
Round42, ROCAUC0.701754385965, LOGLOSS0.642998358378, F1 SCORE0.502551020408,
Round43, ROCAUC0.632291666667, LOGLOSS0.665251408111, F1 SCORE0.499665551839,
Round44, ROCAUC0.729166666667, LOGLOSS0.535540777743, F1 SCORE0.593495934959,
Round45, ROCAUC0.734375, LOGLOSS0.603679498037, F1 SCORE0.671447196871,
Round46, ROCAUC0.765740740741, LOGLOSS0.615679316698, F1 SCORE0.52149321267,
TOTAL All round, ROCAUC[0.65517241 0.52248677 0.58258929 0.7808642  0.55204082 0.42559524
 0.73005319 0.58130081 0.87142857 0.58344828 0.8        0.35294118
 0.65503247 0.45555556 0.77814208 0.51753247 0.74696356 0.54179567
 0.7734375  0.71285714 0.67508418 0.62962963 0.64205955 0.63246426
 0.72437673 0.56944444 0.78947368 0.52711864 0.61931818 0.55652174
 0.57936508 0.69415081 0.68282313 0.48765432 0.62339744 0.79945055
 0.55111111 0.50266667 0.52910053 0.70238095 0.58290816 0.7
 0.70175439 0.63229167 0.72916667 0.734375   0.76574074], LOGLOSS[0.55753428 0.67955486 0.84210568 0.65646269 0.6345694  1.10491101
 0.52396613 0.60619899 0.40401351 1.18486143 0.46957235 0.67307973
 0.68936417 0.5522159  0.48354544 1.5219647  0.59792699 0.94023522
 0.55949821 0.58631953 0.64431858 0.7352244  0.66981426 0.74366139
 0.67029683 0.84387444 0.65941909 0.79959504 0.6973579  1.34569644
 0.62436147 0.73018175 0.58135606 0.4846055  0.64022917 0.66675622
 1.22426056 0.57062807 0.69311484 0.72426616 0.57655722 0.53740376
 0.64299836 0.66525141 0.53554078 0.6036795  0.61567932], F1 SCORE[0.56709957 0.54227681 0.61426067 0.74152047 0.55175734 0.34568966
 0.65008676 0.49189189 0.5954046  0.325      0.62857143 0.38095238
 0.55716586 0.5        0.69354839 0.36427696 0.6478248  0.56688172
 0.73828881 0.74675325 0.6619883  0.43573668 0.45981046 0.52380952
 0.53230769 0.51875    0.54693878 0.49331134 0.55897436 0.30155211
 0.54393939 0.62508809 0.54747475 0.46728972 0.42990654 0.67290084
 0.33333333 0.42477876 0.53437713 0.52564103 0.50757576 0.53650794
 0.50255102 0.49966555 0.59349593 0.6714472  0.52149321],
Mean Auc 0.637937562494,  Mean logloss 0.706255929987, Mean F1 0.536593548434,
