Round0, ROCAUC0.529780564263, LOGLOSS0.732432965329, F1 SCORE0.393939393939,
Round1, ROCAUC0.609788359788, LOGLOSS0.629926100665, F1 SCORE0.496623376623,
Round2, ROCAUC0.745535714286, LOGLOSS0.568381190554, F1 SCORE0.65625,
Round3, ROCAUC0.748456790123, LOGLOSS0.707376235256, F1 SCORE0.499786780384,
Round4, ROCAUC0.536734693878, LOGLOSS0.631486639076, F1 SCORE0.363636363636,
Round5, ROCAUC0.578373015873, LOGLOSS0.904067480694, F1 SCORE0.330687830688,
Round6, ROCAUC0.648936170213, LOGLOSS0.513135836748, F1 SCORE0.535024154589,
Round7, ROCAUC0.662601626016, LOGLOSS0.75517267068, F1 SCORE0.416294088425,
Round8, ROCAUC0.757142857143, LOGLOSS0.503762202793, F1 SCORE0.577067669173,
Round9, ROCAUC0.557931034483, LOGLOSS0.699073252303, F1 SCORE0.61038961039,
Round10, ROCAUC0.618518518519, LOGLOSS0.652299667016, F1 SCORE0.556818181818,
Round11, ROCAUC0.705882352941, LOGLOSS0.380476922513, F1 SCORE0.446808510638,
Round12, ROCAUC0.720779220779, LOGLOSS0.757703791559, F1 SCORE0.522569444444,
Round13, ROCAUC0.608333333333, LOGLOSS0.604714425851, F1 SCORE0.497435897436,
Round14, ROCAUC0.740983606557, LOGLOSS0.564410167403, F1 SCORE0.605194805195,
Round15, ROCAUC0.55974025974, LOGLOSS1.05268531733, F1 SCORE0.364276960784,
Round16, ROCAUC0.746963562753, LOGLOSS0.573778426221, F1 SCORE0.674922600619,
Round17, ROCAUC0.677244582043, LOGLOSS0.633207827806, F1 SCORE0.686655405405,
Round18, ROCAUC0.7140625, LOGLOSS0.778582494457, F1 SCORE0.692307692308,
Round19, ROCAUC0.904285714286, LOGLOSS0.574364815767, F1 SCORE0.862772695285,
Round20, ROCAUC0.685185185185, LOGLOSS0.662635521561, F1 SCORE0.661988304094,
Round21, ROCAUC0.649270482604, LOGLOSS0.66937623024, F1 SCORE0.637826961771,
Round22, ROCAUC0.625310173697, LOGLOSS0.702278471307, F1 SCORE0.526315789474,
Round23, ROCAUC0.59629941127, LOGLOSS0.726171675112, F1 SCORE0.510690789474,
Round24, ROCAUC0.801939058172, LOGLOSS0.603697987764, F1 SCORE0.733893557423,
Round25, ROCAUC0.499652777778, LOGLOSS0.768968977711, F1 SCORE0.411805555556,
Round26, ROCAUC0.69298245614, LOGLOSS0.667806625366, F1 SCORE0.540372670807,
Round27, ROCAUC0.615677966102, LOGLOSS0.648320339149, F1 SCORE0.488273397364,
Round28, ROCAUC0.558238636364, LOGLOSS0.642452051473, F1 SCORE0.464468864469,
Round29, ROCAUC0.545652173913, LOGLOSS0.877440350869, F1 SCORE0.267441860465,
Round30, ROCAUC0.581349206349, LOGLOSS0.718487912139, F1 SCORE0.407060121346,
Round31, ROCAUC0.626497533474, LOGLOSS0.962396789127, F1 SCORE0.542263759086,
Round32, ROCAUC0.630952380952, LOGLOSS0.562914554961, F1 SCORE0.60404040404,
Round33, ROCAUC0.685185185185, LOGLOSS0.539249819099, F1 SCORE0.577777777778,
Round34, ROCAUC0.693108974359, LOGLOSS0.599663298638, F1 SCORE0.605943152455,
Round35, ROCAUC0.666666666667, LOGLOSS0.611094655801, F1 SCORE0.621226415094,
Round36, ROCAUC0.49037037037, LOGLOSS1.50398747016, F1 SCORE0.315789473684,
Round37, ROCAUC0.559333333333, LOGLOSS0.629189101549, F1 SCORE0.414414414414,
Round38, ROCAUC0.466364323507, LOGLOSS0.740747280713, F1 SCORE0.501230516817,
Round39, ROCAUC0.738095238095, LOGLOSS0.699069379955, F1 SCORE0.607575757576,
Round40, ROCAUC0.503826530612, LOGLOSS0.621939752595, F1 SCORE0.488993710692,
Round41, ROCAUC0.673563218391, LOGLOSS0.529765606191, F1 SCORE0.571847507331,
Round42, ROCAUC0.535575048733, LOGLOSS0.684459037964, F1 SCORE0.439215686275,
Round43, ROCAUC0.654166666667, LOGLOSS0.811041933569, F1 SCORE0.645977011494,
Round44, ROCAUC0.761904761905, LOGLOSS0.592394046187, F1 SCORE0.6,
Round45, ROCAUC0.734375, LOGLOSS0.590310711828, F1 SCORE0.577574967405,
Round46, ROCAUC0.712962962963, LOGLOSS0.662164628506, F1 SCORE0.729885057471,
TOTAL All round, ROCAUC[0.52978056 0.60978836 0.74553571 0.74845679 0.53673469 0.57837302
 0.64893617 0.66260163 0.75714286 0.55793103 0.61851852 0.70588235
 0.72077922 0.60833333 0.74098361 0.55974026 0.74696356 0.67724458
 0.7140625  0.90428571 0.68518519 0.64927048 0.62531017 0.59629941
 0.80193906 0.49965278 0.69298246 0.61567797 0.55823864 0.54565217
 0.58134921 0.62649753 0.63095238 0.68518519 0.69310897 0.66666667
 0.49037037 0.55933333 0.46636432 0.73809524 0.50382653 0.67356322
 0.53557505 0.65416667 0.76190476 0.734375   0.71296296], LOGLOSS[0.73243297 0.6299261  0.56838119 0.70737624 0.63148664 0.90406748
 0.51313584 0.75517267 0.5037622  0.69907325 0.65229967 0.38047692
 0.75770379 0.60471443 0.56441017 1.05268532 0.57377843 0.63320783
 0.77858249 0.57436482 0.66263552 0.66937623 0.70227847 0.72617168
 0.60369799 0.76896898 0.66780663 0.64832034 0.64245205 0.87744035
 0.71848791 0.96239679 0.56291455 0.53924982 0.5996633  0.61109466
 1.50398747 0.6291891  0.74074728 0.69906938 0.62193975 0.52976561
 0.68445904 0.81104193 0.59239405 0.59031071 0.66216463], F1 SCORE[0.39393939 0.49662338 0.65625    0.49978678 0.36363636 0.33068783
 0.53502415 0.41629409 0.57706767 0.61038961 0.55681818 0.44680851
 0.52256944 0.4974359  0.60519481 0.36427696 0.6749226  0.68665541
 0.69230769 0.8627727  0.6619883  0.63782696 0.52631579 0.51069079
 0.73389356 0.41180556 0.54037267 0.4882734  0.46446886 0.26744186
 0.40706012 0.54226376 0.6040404  0.57777778 0.60594315 0.62122642
 0.31578947 0.41441441 0.50123052 0.60757576 0.48899371 0.57184751
 0.43921569 0.64597701 0.6        0.57757497 0.72988506],
Mean Auc 0.645884685102,  Mean logloss 0.686065162544, Mean F1 0.537943722248,
