Round0, ROCAUC0.514106583072, LOGLOSS0.613028051704, F1 SCORE0.480519480519,
Round1, ROCAUC0.484126984127, LOGLOSS0.655268128815, F1 SCORE0.550264550265,
Round2, ROCAUC0.638392857143, LOGLOSS0.738893585195, F1 SCORE0.617391304348,
Round3, ROCAUC0.773148148148, LOGLOSS0.686291832258, F1 SCORE0.499107142857,
Round4, ROCAUC0.528571428571, LOGLOSS0.651214419579, F1 SCORE0.355263157895,
Round5, ROCAUC0.465277777778, LOGLOSS0.729339157326, F1 SCORE0.41722972973,
Round6, ROCAUC0.769946808511, LOGLOSS0.570008528774, F1 SCORE0.582775546631,
Round7, ROCAUC0.530487804878, LOGLOSS0.693626434245, F1 SCORE0.48231884058,
Round8, ROCAUC0.737142857143, LOGLOSS0.471878854837, F1 SCORE0.619932432432,
Round9, ROCAUC0.668275862069, LOGLOSS0.664387948535, F1 SCORE0.541666666667,
Round10, ROCAUC0.822222222222, LOGLOSS0.494077049769, F1 SCORE0.731034482759,
Round11, ROCAUC0.490196078431, LOGLOSS0.49715684211, F1 SCORE0.434782608696,
Round12, ROCAUC0.621753246753, LOGLOSS0.987148667127, F1 SCORE0.490662139219,
Round13, ROCAUC0.605555555556, LOGLOSS0.634831952197, F1 SCORE0.472488038278,
Round14, ROCAUC0.708196721311, LOGLOSS0.578088666858, F1 SCORE0.615035990403,
Round15, ROCAUC0.681818181818, LOGLOSS0.907107357519, F1 SCORE0.365027322404,
Round16, ROCAUC0.762483130904, LOGLOSS0.570066164221, F1 SCORE0.655850540806,
Round17, ROCAUC0.604489164087, LOGLOSS0.662710659346, F1 SCORE0.461382113821,
Round18, ROCAUC0.6671875, LOGLOSS0.692299917484, F1 SCORE0.559499798306,
Round19, ROCAUC0.694285714286, LOGLOSS0.629671301597, F1 SCORE0.745098039216,
Round20, ROCAUC0.733164983165, LOGLOSS0.64215576415, F1 SCORE0.683229813665,
Round21, ROCAUC0.649270482604, LOGLOSS0.66937623024, F1 SCORE0.637826961771,
Round22, ROCAUC0.585607940447, LOGLOSS0.774727974152, F1 SCORE0.424242424242,
Round23, ROCAUC0.550042052145, LOGLOSS0.829270510163, F1 SCORE0.499579478553,
Round24, ROCAUC0.736842105263, LOGLOSS0.631983051959, F1 SCORE0.627450980392,
Round25, ROCAUC0.675, LOGLOSS0.773742363583, F1 SCORE0.466836734694,
Round26, ROCAUC0.640350877193, LOGLOSS0.719980483925, F1 SCORE0.463768115942,
Round27, ROCAUC0.596186440678, LOGLOSS0.600320216221, F1 SCORE0.625237191651,
Round28, ROCAUC0.627840909091, LOGLOSS0.601646798901, F1 SCORE0.4625,
Round29, ROCAUC0.529347826087, LOGLOSS1.4189563594, F1 SCORE0.258823529412,
Round30, ROCAUC0.515873015873, LOGLOSS0.682253278879, F1 SCORE0.495514147688,
Round31, ROCAUC0.634249471459, LOGLOSS0.686840405492, F1 SCORE0.558388003749,
Round32, ROCAUC0.643707482993, LOGLOSS0.634107940963, F1 SCORE0.536643026005,
Round33, ROCAUC0.555555555556, LOGLOSS0.358463457704, F1 SCORE0.462264150943,
Round34, ROCAUC0.673076923077, LOGLOSS0.514293563873, F1 SCORE0.424528301887,
Round35, ROCAUC0.667124542125, LOGLOSS0.681633018876, F1 SCORE0.587570621469,
Round36, ROCAUC0.580740740741, LOGLOSS0.808436066987, F1 SCORE0.375569358178,
Round37, ROCAUC0.578, LOGLOSS0.642274515445, F1 SCORE0.429824561404,
Round38, ROCAUC0.504157218443, LOGLOSS0.810842907007, F1 SCORE0.456228956229,
Round39, ROCAUC0.699404761905, LOGLOSS0.738532869397, F1 SCORE0.504334121355,
Round40, ROCAUC0.591836734694, LOGLOSS0.560210907746, F1 SCORE0.527272727273,
Round41, ROCAUC0.668965517241, LOGLOSS0.567590035651, F1 SCORE0.621226415094,
Round42, ROCAUC0.630604288499, LOGLOSS0.697067764172, F1 SCORE0.40522875817,
Round43, ROCAUC0.572916666667, LOGLOSS0.678533789786, F1 SCORE0.469206349206,
Round44, ROCAUC0.738095238095, LOGLOSS0.539723006859, F1 SCORE0.490196078431,
Round45, ROCAUC0.816964285714, LOGLOSS0.524630932758, F1 SCORE0.703703703704,
Round46, ROCAUC0.761111111111, LOGLOSS0.622170511078, F1 SCORE0.643939393939,
TOTAL All round, ROCAUC[0.51410658 0.48412698 0.63839286 0.77314815 0.52857143 0.46527778
 0.76994681 0.5304878  0.73714286 0.66827586 0.82222222 0.49019608
 0.62175325 0.60555556 0.70819672 0.68181818 0.76248313 0.60448916
 0.6671875  0.69428571 0.73316498 0.64927048 0.58560794 0.55004205
 0.73684211 0.675      0.64035088 0.59618644 0.62784091 0.52934783
 0.51587302 0.63424947 0.64370748 0.55555556 0.67307692 0.66712454
 0.58074074 0.578      0.50415722 0.69940476 0.59183673 0.66896552
 0.63060429 0.57291667 0.73809524 0.81696429 0.76111111], LOGLOSS[0.61302805 0.65526813 0.73889359 0.68629183 0.65121442 0.72933916
 0.57000853 0.69362643 0.47187885 0.66438795 0.49407705 0.49715684
 0.98714867 0.63483195 0.57808867 0.90710736 0.57006616 0.66271066
 0.69229992 0.6296713  0.64215576 0.66937623 0.77472797 0.82927051
 0.63198305 0.77374236 0.71998048 0.60032022 0.6016468  1.41895636
 0.68225328 0.68684041 0.63410794 0.35846346 0.51429356 0.68163302
 0.80843607 0.64227452 0.81084291 0.73853287 0.56021091 0.56759004
 0.69706776 0.67853379 0.53972301 0.52463093 0.62217051], F1 SCORE[0.48051948 0.55026455 0.6173913  0.49910714 0.35526316 0.41722973
 0.58277555 0.48231884 0.61993243 0.54166667 0.73103448 0.43478261
 0.49066214 0.47248804 0.61503599 0.36502732 0.65585054 0.46138211
 0.5594998  0.74509804 0.68322981 0.63782696 0.42424242 0.49957948
 0.62745098 0.46683673 0.46376812 0.62523719 0.4625     0.25882353
 0.49551415 0.558388   0.53664303 0.46226415 0.4245283  0.58757062
 0.37556936 0.42982456 0.45622896 0.50433412 0.52727273 0.62122642
 0.40522876 0.46920635 0.49019608 0.7037037  0.64393939],
Mean Auc 0.636674506333,  Mean logloss 0.670997026487, Mean F1 0.52166944321,
