Round0, ROCAUC0.564263322884, LOGLOSS0.641915416857, F1 SCORE0.480519480519,
Round1, ROCAUC0.566137566138, LOGLOSS0.64167736383, F1 SCORE0.466703357182,
Round2, ROCAUC0.569196428571, LOGLOSS0.674829842015, F1 SCORE0.544827586207,
Round3, ROCAUC0.736111111111, LOGLOSS0.653443992138, F1 SCORE0.701754385965,
Round4, ROCAUC0.657142857143, LOGLOSS0.595823036469, F1 SCORE0.510326449034,
Round5, ROCAUC0.538194444444, LOGLOSS0.740542412668, F1 SCORE0.361111111111,
Round6, ROCAUC0.639627659574, LOGLOSS0.665618689494, F1 SCORE0.489164086687,
Round7, ROCAUC0.5, LOGLOSS0.753175420964, F1 SCORE0.11320754717,
Round8, ROCAUC0.631428571429, LOGLOSS0.58147815499, F1 SCORE0.432913269088,
Round9, ROCAUC0.667586206897, LOGLOSS0.893660706813, F1 SCORE0.511513157895,
Round10, ROCAUC0.714814814815, LOGLOSS0.617200262558, F1 SCORE0.556818181818,
Round11, ROCAUC0.539215686275, LOGLOSS0.555651048055, F1 SCORE0.48,
Round12, ROCAUC0.75, LOGLOSS1.31878502693, F1 SCORE0.333333333333,
Round13, ROCAUC0.755555555556, LOGLOSS0.552593930339, F1 SCORE0.537400145243,
Round14, ROCAUC0.724590163934, LOGLOSS0.478072282049, F1 SCORE0.617185185185,
Round15, ROCAUC0.540584415584, LOGLOSS0.768130453954, F1 SCORE0.364276960784,
Round16, ROCAUC0.643049932524, LOGLOSS0.664241680929, F1 SCORE0.475935828877,
Round17, ROCAUC0.677244582043, LOGLOSS0.633207827806, F1 SCORE0.686655405405,
Round18, ROCAUC0.74375, LOGLOSS0.637676495486, F1 SCORE0.671985157699,
Round19, ROCAUC0.904285714286, LOGLOSS0.574363483832, F1 SCORE0.862772695285,
Round20, ROCAUC0.685185185185, LOGLOSS0.66273433905, F1 SCORE0.661988304094,
Round21, ROCAUC0.649270482604, LOGLOSS0.66937623024, F1 SCORE0.637826961771,
Round22, ROCAUC0.717121588089, LOGLOSS0.630305386426, F1 SCORE0.635549872123,
