Round0, ROCAUC0.705329153605, LOGLOSS0.521727714688, F1 SCORE0.630769230769,
Round1, ROCAUC0.603174603175, LOGLOSS0.527304500926, F1 SCORE0.470588235294,
Round2, ROCAUC0.564732142857, LOGLOSS0.658084002408, F1 SCORE0.563275434243,
Round3, ROCAUC0.71450617284, LOGLOSS0.680578740204, F1 SCORE0.467060427079,
Round4, ROCAUC0.698979591837, LOGLOSS0.618690151341, F1 SCORE0.721590909091,
Round5, ROCAUC0.532738095238, LOGLOSS0.976813067777, F1 SCORE0.363441321605,
Round6, ROCAUC0.662234042553, LOGLOSS0.484425093911, F1 SCORE0.617330803289,
Round7, ROCAUC0.479674796748, LOGLOSS0.557939569367, F1 SCORE0.447058823529,
Round8, ROCAUC0.822857142857, LOGLOSS0.50820058518, F1 SCORE0.577067669173,
Round9, ROCAUC0.638620689655, LOGLOSS0.69440464841, F1 SCORE0.541818181818,
Round10, ROCAUC0.575925925926, LOGLOSS0.664877170936, F1 SCORE0.493506493506,
Round11, ROCAUC0.960784313725, LOGLOSS0.471231812181, F1 SCORE0.516483516484,
Round12, ROCAUC0.706168831169, LOGLOSS1.13901216179, F1 SCORE0.450549450549,
Round13, ROCAUC0.45, LOGLOSS0.563066983101, F1 SCORE0.409638554217,
Round14, ROCAUC0.722404371585, LOGLOSS0.603225622326, F1 SCORE0.615908591518,
Round15, ROCAUC0.577922077922, LOGLOSS1.99741144944, F1 SCORE0.33064516129,
Round16, ROCAUC0.685560053981, LOGLOSS0.5988360141, F1 SCORE0.6115427303,
Round17, ROCAUC0.678018575851, LOGLOSS0.633790882972, F1 SCORE0.490384615385,
Round18, ROCAUC0.6875, LOGLOSS0.73134297514, F1 SCORE0.600614439324,
Round19, ROCAUC0.768571428571, LOGLOSS0.600682167671, F1 SCORE0.676226415094,
Round20, ROCAUC0.691919191919, LOGLOSS0.609717300417, F1 SCORE0.742424242424,
Round21, ROCAUC0.615039281706, LOGLOSS0.685304708779, F1 SCORE0.564732142857,
Round22, ROCAUC0.660049627792, LOGLOSS0.72283651902, F1 SCORE0.608318264014,
Round23, ROCAUC0.661900756939, LOGLOSS0.720911590702, F1 SCORE0.507857733664,
Round24, ROCAUC0.795013850416, LOGLOSS0.641751564647, F1 SCORE0.552941176471,
Round25, ROCAUC0.632638888889, LOGLOSS0.807067437315, F1 SCORE0.420202020202,
Round26, ROCAUC0.747076023392, LOGLOSS0.628952472597, F1 SCORE0.639159789947,
Round27, ROCAUC0.588559322034, LOGLOSS0.664473664157, F1 SCORE0.531851851852,
Round28, ROCAUC0.644886363636, LOGLOSS0.587462515332, F1 SCORE0.543939393939,
Round29, ROCAUC0.524456521739, LOGLOSS1.20406679981, F1 SCORE0.30155210643,
Round30, ROCAUC0.65873015873, LOGLOSS0.615438885467, F1 SCORE0.554865424431,
Round31, ROCAUC0.584918957012, LOGLOSS0.857279295714, F1 SCORE0.540438397581,
Round32, ROCAUC0.625850340136, LOGLOSS0.68723341628, F1 SCORE0.410526315789,
Round33, ROCAUC0.58024691358, LOGLOSS0.311429408216, F1 SCORE0.467289719626,
Round34, ROCAUC0.692307692308, LOGLOSS0.626347005367, F1 SCORE0.58282674772,
Round35, ROCAUC0.574633699634, LOGLOSS0.714015737788, F1 SCORE0.574166666667,
Round36, ROCAUC0.66962962963, LOGLOSS0.686792726987, F1 SCORE0.425541316836,
Round37, ROCAUC0.632, LOGLOSS0.565431810342, F1 SCORE0.419642857143,
Round38, ROCAUC0.575963718821, LOGLOSS0.865124034561, F1 SCORE0.482021151586,
Round39, ROCAUC0.638392857143, LOGLOSS0.706337956158, F1 SCORE0.445,
Round40, ROCAUC0.524234693878, LOGLOSS0.673051897035, F1 SCORE0.452861952862,
Round41, ROCAUC0.75632183908, LOGLOSS0.468041031047, F1 SCORE0.602300242131,
Round42, ROCAUC0.552631578947, LOGLOSS0.687064209351, F1 SCORE0.556530214425,
Round43, ROCAUC0.622916666667, LOGLOSS0.949225325021, F1 SCORE0.541666666667,
Round44, ROCAUC0.769841269841, LOGLOSS0.515770383105, F1 SCORE0.468462083629,
Round45, ROCAUC0.799107142857, LOGLOSS0.446224009748, F1 SCORE0.730481283422,
Round46, ROCAUC0.758333333333, LOGLOSS0.638298833624, F1 SCORE0.465909090909,
TOTAL All round, ROCAUC[0.70532915 0.6031746  0.56473214 0.71450617 0.69897959 0.5327381
 0.66223404 0.4796748  0.82285714 0.63862069 0.57592593 0.96078431
 0.70616883 0.45       0.72240437 0.57792208 0.68556005 0.67801858
 0.6875     0.76857143 0.69191919 0.61503928 0.66004963 0.66190076
 0.79501385 0.63263889 0.74707602 0.58855932 0.64488636 0.52445652
 0.65873016 0.58491896 0.62585034 0.58024691 0.69230769 0.5746337
 0.66962963 0.632      0.57596372 0.63839286 0.52423469 0.75632184
 0.55263158 0.62291667 0.76984127 0.79910714 0.75833333], LOGLOSS[0.52172771 0.5273045  0.658084   0.68057874 0.61869015 0.97681307
 0.48442509 0.55793957 0.50820059 0.69440465 0.66487717 0.47123181
 1.13901216 0.56306698 0.60322562 1.99741145 0.59883601 0.63379088
 0.73134298 0.60068217 0.6097173  0.68530471 0.72283652 0.72091159
 0.64175156 0.80706744 0.62895247 0.66447366 0.58746252 1.2040668
 0.61543889 0.8572793  0.68723342 0.31142941 0.62634701 0.71401574
 0.68679273 0.56543181 0.86512403 0.70633796 0.6730519  0.46804103
 0.68706421 0.94922533 0.51577038 0.44622401 0.63829883], F1 SCORE[0.63076923 0.47058824 0.56327543 0.46706043 0.72159091 0.36344132
 0.6173308  0.44705882 0.57706767 0.54181818 0.49350649 0.51648352
 0.45054945 0.40963855 0.61590859 0.33064516 0.61154273 0.49038462
 0.60061444 0.67622642 0.74242424 0.56473214 0.60831826 0.50785773
 0.55294118 0.42020202 0.63915979 0.53185185 0.54393939 0.30155211
 0.55486542 0.5404384  0.41052632 0.46728972 0.58282675 0.57416667
 0.42554132 0.41964286 0.48202115 0.445      0.45286195 0.60230024
 0.55653021 0.54166667 0.46846208 0.73048128 0.46590909],
Mean Auc 0.655602177237,  Mean logloss 0.691857358563, Mean F1 0.526149145889,
