Round0, ROCAUC0.415360501567, LOGLOSS0.675855630636, F1 MACRO0.482312338223, F1 POS0.210526315789, ACCURACY0.625, PRECISION0.484375, RECALL0.487460815047
Round11, ROCAUC0.411764705882, LOGLOSS0.562888158055, F1 MACRO0.458333333333, F1 POS0.0, ACCURACY0.846153846154, PRECISION0.488888888889, RECALL0.43137254902
Round12, ROCAUC0.563311688312, LOGLOSS0.707846577168, F1 MACRO0.516603614964, F1 POS0.410256410256, ACCURACY0.54, PRECISION0.607226107226, RECALL0.574675324675
Round13, ROCAUC0.516666666667, LOGLOSS0.783282374241, F1 MACRO0.283562250775, F1 POS0.108108108108, ACCURACY0.326530612245, PRECISION0.467803030303, RECALL0.405555555556
Round14, ROCAUC0.505464480874, LOGLOSS0.626396480752, F1 MACRO0.428571428571, F1 POS0.0, ACCURACY0.75, PRECISION0.395833333333, RECALL0.467213114754
Round15, ROCAUC0.452597402597, LOGLOSS0.732075998582, F1 MACRO0.420930232558, F1 POS0.441860465116, ACCURACY0.421686746988, PRECISION0.460297766749, RECALL0.458441558442
Round16, ROCAUC0.618083670715, LOGLOSS0.684854160036, F1 MACRO0.481946624804, F1 POS0.326530612245, ACCURACY0.528571428571, PRECISION0.537581699346, RECALL0.562078272605
Round17, ROCAUC0.558823529412, LOGLOSS0.702274453528, F1 MACRO0.509259259259, F1 POS0.518518518519, ACCURACY0.509433962264, PRECISION0.561111111111, RECALL0.55959752322
Round18, ROCAUC0.6453125, LOGLOSS0.693766887944, F1 MACRO0.464735036218, F1 POS0.55737704918, ACCURACY0.480769230769, PRECISION0.570953436807, RECALL0.55
Round19, ROCAUC0.471428571429, LOGLOSS0.695326364957, F1 MACRO0.499622641509, F1 POS0.32, ACCURACY0.564102564103, PRECISION0.503246753247, RECALL0.502857142857
Round20, ROCAUC0.484848484848, LOGLOSS0.665360488144, F1 MACRO0.483805668016, F1 POS0.230769230769, ACCURACY0.607843137255, PRECISION0.513081395349, RECALL0.507575757576
Round21, ROCAUC0.437149270483, LOGLOSS0.705743445953, F1 MACRO0.409722222222, F1 POS0.527777777778, ACCURACY0.433333333333, PRECISION0.444444444444, RECALL0.457912457912
Round22, ROCAUC0.643920595533, LOGLOSS0.69820214259, F1 MACRO0.45981045981, F1 POS0.649350649351, ACCURACY0.526315789474, PRECISION0.661764705882, RECALL0.56141439206
Round23, ROCAUC0.446593776283, LOGLOSS0.705996714745, F1 MACRO0.393362925386, F1 POS0.506024096386, ACCURACY0.414285714286, PRECISION0.392857142857, RECALL0.394028595458
Round24, ROCAUC0.473684210526, LOGLOSS0.72468213188, F1 MACRO0.482437275986, F1 POS0.577777777778, ACCURACY0.5, PRECISION0.5, RECALL0.5
Round25, ROCAUC0.436805555556, LOGLOSS0.694276473739, F1 MACRO0.448340874811, F1 POS0.627450980392, ACCURACY0.506493506494, PRECISION0.455701754386, RECALL0.464930555556
Round26, ROCAUC0.573099415205, LOGLOSS0.685536774429, F1 MACRO0.584935897436, F1 POS0.708333333333, ACCURACY0.621621621622, PRECISION0.668103448276, RECALL0.614035087719
Round27, ROCAUC0.494915254237, LOGLOSS0.64387065474, F1 MACRO0.414814814815, F1 POS0.0, ACCURACY0.708860759494, PRECISION0.368421052632, RECALL0.474576271186
Round28, ROCAUC0.605113636364, LOGLOSS0.775156807761, F1 MACRO0.292763157895, F1 POS0.375, ACCURACY0.302325581395, PRECISION0.454954954955, RECALL0.471590909091
Round29, ROCAUC0.359239130435, LOGLOSS0.720644835442, F1 MACRO0.410321274981, F1 POS0.372881355932, ACCURACY0.412698412698, PRECISION0.459928229665, RECALL0.463586956522
Round30, ROCAUC0.5, LOGLOSS0.693147182465, F1 MACRO0.14, F1 POS0.28, ACCURACY0.162790697674, PRECISION0.0813953488372, RECALL0.5
Round31, ROCAUC0.61592670895, LOGLOSS0.699293593043, F1 MACRO0.482437275986, F1 POS0.577777777778, ACCURACY0.5, PRECISION0.543859649123, RECALL0.53347427766
Round32, ROCAUC0.35119047619, LOGLOSS0.690664598984, F1 MACRO0.407816091954, F1 POS0.08, ACCURACY0.589285714286, PRECISION0.40101010101, RECALL0.416666666667
Round33, ROCAUC0.533950617284, LOGLOSS0.662008501981, F1 MACRO0.454255319149, F1 POS0.1, ACCURACY0.684210526316, PRECISION0.504411764706, RECALL0.518518518519
Round34, ROCAUC0.40625, LOGLOSS0.660034056081, F1 MACRO0.44376899696, F1 POS0.142857142857, ACCURACY0.606557377049, PRECISION0.447101449275, RECALL0.441506410256
Round35, ROCAUC0.585622710623, LOGLOSS0.622672001793, F1 MACRO0.578256302521, F1 POS0.352941176471, ACCURACY0.698630136986, PRECISION0.605769230769, RECALL0.575549450549
Round36, ROCAUC0.582222222222, LOGLOSS0.67995306391, F1 MACRO0.615384615385, F1 POS0.615384615385, ACCURACY0.615384615385, PRECISION0.616296296296, RECALL0.616296296296
Round37, ROCAUC0.538666666667, LOGLOSS0.68498835472, F1 MACRO0.471544715447, F1 POS0.333333333333, ACCURACY0.507692307692, PRECISION0.511837121212, RECALL0.516666666667
Round38, ROCAUC0.440665154951, LOGLOSS0.66296084382, F1 MACRO0.387096774194, F1 POS0.0, ACCURACY0.631578947368, PRECISION0.32, RECALL0.489795918367
Round39, ROCAUC0.407738095238, LOGLOSS0.736768583994, F1 MACRO0.404970760234, F1 POS0.421052631579, ACCURACY0.405405405405, PRECISION0.410294117647, RECALL0.409226190476
Round40, ROCAUC0.630102040816, LOGLOSS0.663417184811, F1 MACRO0.628146453089, F1 POS0.473684210526, ACCURACY0.692307692308, PRECISION0.623150105708, RECALL0.648596938776
Round41, ROCAUC0.636781609195, LOGLOSS0.658902010281, F1 MACRO0.598459845985, F1 POS0.444444444444, ACCURACY0.657534246575, PRECISION0.608527131783, RECALL0.66091954023
Round42, ROCAUC0.574561403509, LOGLOSS0.680396761803, F1 MACRO0.48, F1 POS0.4, ACCURACY0.492307692308, PRECISION0.480212355212, RECALL0.480019493177
Round43, ROCAUC0.483333333333, LOGLOSS0.707437627017, F1 MACRO0.595402298851, F1 POS0.466666666667, ACCURACY0.636363636364, PRECISION0.658823529412, RECALL0.6125
Round44, ROCAUC0.401785714286, LOGLOSS0.668078867793, F1 MACRO0.463579898363, F1 POS0.173913043478, ACCURACY0.62, PRECISION0.464769647696, RECALL0.474206349206
Round45, ROCAUC0.625, LOGLOSS0.682514029245, F1 MACRO0.458193979933, F1 POS0.307692307692, ACCURACY0.5, PRECISION0.5, RECALL0.5
Round46, ROCAUC0.517592592593, LOGLOSS0.692092121916, F1 MACRO0.53986013986, F1 POS0.461538461538, ACCURACY0.553191489362, PRECISION0.540413533835, RECALL0.539814814815
TOTAL All round, ROCAUC0.514449131552, LOGLOSS0.684767810227, F1 MACRO0.462137347032, F1 POS0.333848395468, ACCURACY0.550114424827, PRECISION0.493944711918, RECALL0.510593845477
